level_name,num_triplets,complete_accuracy,partial_accuracy,roc_auc,mean_same_scene_similarity,mean_diff_scene_similarity_a_n,mean_diff_scene_similarity_p_n,mean_delta_ap_an,mean_delta_ap_pn,avg_same_diff_delta,t_statistic_ap_an,p_value_ap_an,cohens_d_ap_an,t_statistic_ap_pn,p_value_ap_pn,cohens_d_ap_pn,model,layer_depth
features,300,0.52,0.65,0.6466166666666667,0.9035705852508545,0.8838122276465098,0.8829230658213297,0.019758357604344686,0.02064751942952474,0.020202938516934714,7.633066901600176,3.100442118427472e-13,0.4414316556030414,7.558866567478578,5.012194481652948e-13,0.43714053954583065,convnext_base.fb_in22k_ft_in1k_384,0
features,300,0.5433333333333333,0.6833333333333333,0.6583833333333333,0.9158853592475256,0.8931821223100026,0.89508118947347,0.022703236937522887,0.02080416977405548,0.021753703355789186,9.299227621173404,3.088447816321584e-18,0.5377882176338495,8.431087359476273,1.4730465352213865e-15,0.4875823701269597,convnext_large.fb_in22k_ft_in1k,0
features,300,0.5633333333333334,0.69,0.6800388888888889,0.9053891535600026,0.875671941836675,0.8753312446673711,0.029717211723327638,0.030057908892631532,0.029887560307979583,9.540918459986795,5.235012669335084e-19,0.5517655599837964,9.215850016516194,5.665452871370802e-18,0.532966366586244,convnext_large.fb_in22k_ft_in1k_384,0
features,300,0.5766666666666667,0.7,0.6959638888888888,0.9371877890825272,0.9119732922315598,0.910950674811999,0.025214496850967407,0.026237114270528158,0.025725805560747782,9.30590554342197,2.9415879762635524e-18,0.538174411974162,9.536451620583449,5.410738959215931e-19,0.5515072358564311,convnext_large_mlp.clip_laion2b_augreg_ft_in1k_384,0
features,300,0.5366666666666666,0.64,0.6584,0.958751134077708,0.9454020033280055,0.9440321137507757,0.013349130749702454,0.01471902032693227,0.014034075538317363,7.809577366293627,9.771548145562507e-14,0.4516395187992924,8.692903822098641,2.377174554759257e-16,0.5027236065295676,convnext_large_mlp.clip_laion2b_soup_ft_in12k_in1k_320,0
features,300,0.5266666666666666,0.65,0.6758722222222222,0.9618241836627325,0.948622811237971,0.9472922929128011,0.013201372424761455,0.014531890749931336,0.013866631587346395,8.547211805135895,6.585766654553866e-16,0.49429801950802454,9.05877419279012,1.762623470602609e-17,0.5238824362114708,convnext_large_mlp.clip_laion2b_soup_ft_in12k_in1k_384,0
features,300,0.5966666666666667,0.7133333333333334,0.6776666666666666,0.9136699599027633,0.8862994972864787,0.8899636417627335,0.027370462616284688,0.02370631814002991,0.025538390378157298,9.316915864957314,2.7144324488335587e-18,0.5388111553971012,8.999924776110877,2.6893465555491382e-17,0.5204790873170572,convnext_xlarge.fb_in22k_ft_in1k,0
features,300,0.5433333333333333,0.6766666666666666,0.6516888888888889,0.8948542821407318,0.8643662009636561,0.8640733722845714,0.030488081177075705,0.03078090985616048,0.030634495516618093,7.767568962589431,1.288154932375727e-13,0.4492101109524344,8.34058381900675,2.7462041549328616e-15,0.4823484156289032,convnext_xlarge.fb_in22k_ft_in1k_384,0
features,300,0.5633333333333334,0.69,0.6478444444444444,0.9333062301079432,0.9139765808979671,0.9156316278378168,0.019329649209976197,0.017674602270126342,0.018502125740051268,7.993921340197869,2.8744974071838666e-14,0.462300406494333,7.651287412280416,2.754220758463184e-13,0.4424853748209435,convnext_xxlarge.clip_laion2b_soup_ft_in1k,0
features,300,0.5633333333333334,0.69,0.6544444444444445,0.913659639954567,0.8824541914463043,0.8825293719768524,0.031205448508262634,0.031130267977714537,0.031167858242988587,8.072586256973906,1.696131087205211e-14,0.46684971650091556,7.769841298898649,1.2690748415663532e-13,0.44934152356751567,deit3_base_patch16_384.fb_in22k_ft_in1k,0
features,300,0.5033333333333333,0.6266666666666667,0.6381444444444444,0.9297942326466242,0.9127920524279276,0.9124326994021733,0.017002180218696594,0.01736153324445089,0.01718185673157374,5.926913503309264,8.494926306839367e-09,0.34276225725260345,5.934159632995724,8.166057755913386e-09,0.34318131176491473,deit3_large_patch16_224.fb_in22k_ft_in1k,0
features,300,0.5666666666666667,0.6833333333333333,0.6701333333333334,0.9339524430036544,0.9120311824480692,0.9111366554101308,0.021921260555585225,0.02281578759352366,0.022368524074554443,6.99786309597865,1.7118617473748723e-11,0.40469687127886905,7.617239598609053,3.4358173988298535e-13,0.4405163391734866,deit3_large_patch16_384.fb_in22k_ft_in1k,0
features,300,0.5266666666666666,0.6833333333333333,0.638461111111111,0.9240933628877004,0.904123661716779,0.9028746076424916,0.019969701170921325,0.02121875524520874,0.020594228208065033,6.0154303436947405,5.231617860693116e-09,0.34788131839012293,6.488489454958749,3.5913969683552184e-10,0.3752390331072293,eva02_base_patch14_448.mim_in22k_ft_in1k,0
features,300,0.5366666666666666,0.6633333333333333,0.6536833333333334,0.9281594266494115,0.9077879536151886,0.9082841465870539,0.02037147303422292,0.019875280062357583,0.020123376548290252,7.575157552796494,4.5117045979015707e-13,0.43808267153582137,7.657807848505983,2.639833966120174e-13,0.4428624615051383,eva02_base_patch14_448.mim_in22k_ft_in22k_in1k,0
features,300,0.5866666666666667,0.7133333333333334,0.6938555555555556,0.9333327885468801,0.9022040838003158,0.902053188085556,0.03112870474656423,0.03127960046132405,0.031204152603944144,8.800097370144575,1.1161673123264163e-16,0.5089227703591078,9.250699531115934,4.397998814062647e-18,0.5349817660827534,eva02_large_patch14_448.mim_in22k_ft_in1k,0
features,300,0.6166666666666667,0.7433333333333333,0.7148444444444445,0.9501532733440399,0.9232119043668111,0.9226453912258148,0.0269413689772288,0.027507882118225097,0.02722462554772695,10.973236321555094,9.104646934320158e-24,0.6345986401801763,11.265098261098318,9.001278162375322e-25,0.6514774519030948,eva02_large_patch14_448.mim_in22k_ft_in22k_in1k,0
features,300,0.66,0.7633333333333333,0.7649888888888888,0.9523804797728856,0.9087210893630981,0.9102018296718597,0.043659390409787495,0.0421786501010259,0.0429190202554067,11.552394770663263,9.018137627897548e-26,0.6680922385619879,11.620822593199824,5.196978506410693e-26,0.6720495216670067,eva02_large_patch14_448.mim_m38m_ft_in1k,0
features,300,0.5366666666666666,0.6566666666666666,0.683711111111111,0.9328149139881134,0.9046407719453176,0.9031684543689092,0.028174142042795818,0.029646459619204202,0.028910300831000012,8.349370577140203,2.5855031755342006e-15,0.4828565669004429,9.312192665614054,2.8096633644342668e-18,0.5385380058088388,eva_giant_patch14_224.clip_ft_in1k,0
features,300,0.5733333333333334,0.68,0.6747666666666666,0.939704286257426,0.9125532492001851,0.9128466194868088,0.027151037057240805,0.026857666770617166,0.027004351913928984,8.879338661262164,6.361452513678027e-17,0.5135054124081148,8.938479605122513,4.1737227614957755e-17,0.5169256214768859,eva_giant_patch14_336.clip_ft_in1k,0
features,300,0.54,0.6633333333333333,0.6722444444444444,0.9499167110522588,0.9276552796363831,0.9275004575649898,0.022261431415875752,0.022416253487269083,0.02233884245157242,7.396115369931261,1.4221183216107337e-12,0.427728394875794,8.032501256731473,2.220113277714424e-14,0.4645315408178923,eva_giant_patch14_336.m30m_ft_in22k_in1k,0
features,300,0.5333333333333333,0.68,0.6653,0.949425790309906,0.926757780512174,0.9286259353160858,0.022668009797732036,0.02079985499382019,0.021733932395776114,8.36492773515041,2.3234794765809886e-15,0.48375626037322195,7.904646501124712,5.2104894288121206e-14,0.4571375093468185,eva_giant_patch14_560.m30m_ft_in22k_in1k,0
features,300,0.5433333333333333,0.6533333333333333,0.6530555555555555,0.9442512732744217,0.9214973070224126,0.9219511079788208,0.022753966252009074,0.02230016529560089,0.02252706577380498,7.805962263277688,1.0007063665998931e-13,0.4514304526262258,7.40054593682585,1.3825845050473886e-12,0.4279846211754599,eva_large_patch14_196.in22k_ft_in22k_in1k,0
features,300,0.5466666666666666,0.6866666666666666,0.6628444444444445,0.9709610374768575,0.9600526565313339,0.9589945117632548,0.01090838094552358,0.011966525713602702,0.011437453329563141,8.412448608323146,1.6752099635148359e-15,0.4865044622894209,8.889449530716556,5.919876014909827e-17,0.5140901378488005,eva_large_patch14_336.in22k_ft_in1k,0
features,300,0.5666666666666667,0.69,0.6771166666666667,0.958366661866506,0.9351884138584137,0.9352729020516077,0.023178248008092244,0.02309375981489817,0.023136003911495208,8.506271062795454,8.753545754933985e-16,0.4919303560526323,8.962194850651322,3.523212696347372e-17,0.5182971093690378,eva_large_patch14_336.in22k_ft_in22k_in1k,0
features,300,0.5533333333333333,0.6933333333333334,0.6604222222222222,0.9342209525903066,0.9149164923032125,0.9150875077644984,0.019304460287094115,0.019133444825808206,0.01921895255645116,8.488281884047481,9.916851814857142e-16,0.49089001478004246,8.442279623656825,1.3634611406503439e-15,0.48822963537368785,hiera_huge_224.mae_in1k_ft_in1k,0
features,300,0.52,0.6533333333333333,0.6432722222222222,0.9317137936751048,0.909552634358406,0.9115217274427414,0.02216115931669871,0.020192066232363384,0.021176612774531048,6.749717320257796,7.692669899790033e-11,0.39034623059806894,6.097738481288061,3.3175921512218316e-09,0.35264132087953776,maxvit_base_tf_384.in21k_ft_in1k,0
features,300,0.48333333333333334,0.6333333333333333,0.6149055555555556,0.8666502310832341,0.833258027335008,0.8319851965705554,0.033392203748226164,0.03466503451267878,0.03402861913045247,5.014609634911147,9.124195814359725e-07,0.29000236273322993,4.964979133081494,1.1565775416572732e-06,0.2871321567183497,maxvit_base_tf_512.in1k,0
features,300,0.54,0.68,0.6472944444444444,0.9386466664075851,0.9164456272125244,0.918298174738884,0.02220103919506073,0.02034849166870117,0.021274765431880952,8.54335787090324,6.764784934827926e-16,0.4940751414879208,7.511487944469187,6.80043253791413e-13,0.4344005630297328,maxvit_base_tf_512.in21k_ft_in1k,0
features,300,0.56,0.6833333333333333,0.6705111111111111,0.940170351266861,0.9195130256811778,0.9193029671907424,0.020657325585683187,0.02086738407611847,0.020762354830900828,8.629514329519957,3.707994459015032e-16,0.49905769803213573,8.846268223208678,8.046527366852332e-17,0.5115928993117629,maxvit_large_tf_384.in21k_ft_in1k,0
features,300,0.5,0.6266666666666667,0.6174666666666666,0.8563309027751287,0.8226178334156672,0.8245076956351598,0.033713069359461466,0.03182320713996887,0.03276813824971517,5.479315748025167,9.074424731436577e-08,0.31687701110623223,4.772936447539686,2.845038595548074e-06,0.2760260414543925,maxvit_large_tf_512.in1k,0
features,300,0.5666666666666667,0.6966666666666667,0.6774,0.932828989426295,0.9085382783412933,0.9096018975973129,0.024290711085001627,0.023227091828982034,0.023758901456991832,8.528606338524057,7.495643740378544e-16,0.4932220384415528,7.817024944801619,9.303478313245766e-14,0.4520702240332682,maxvit_large_tf_512.in21k_ft_in1k,0
features,300,0.5433333333333333,0.6766666666666666,0.6482166666666667,0.913102548122406,0.8899809231360754,0.8901044124364853,0.023121624986330667,0.022998135685920715,0.02305988033612569,8.020239516540947,2.4102787844123476e-14,0.4638224261056998,7.732557832004959,1.6205792311616927e-13,0.44718536478457066,maxvit_rmlp_base_rw_224.sw_in12k_ft_in1k,0
features,300,0.5666666666666667,0.6566666666666666,0.6585277777777778,0.9065331675608953,0.8789531733592352,0.877277849316597,0.027579994201660157,0.0292553182442983,0.02841765622297923,7.651562327854222,2.749300643023664e-13,0.44250127399688444,8.269545154856514,4.465277864821357e-15,0.47824014358047484,maxvit_rmlp_base_rw_384.sw_in12k_ft_in1k,0
features,300,0.58,0.6933333333333334,0.667988888888889,0.9437526100873947,0.9212813774744669,0.92069229722023,0.022471232612927754,0.02306031286716461,0.022765772740046184,8.560578147604007,6.000478574652507e-16,0.49507101581162233,8.465055553123365,1.1647704405937584e-15,0.48954680159024067,maxvit_xlarge_tf_384.in21k_ft_in1k,0
features,300,0.6566666666666666,0.75,0.7358777777777777,0.9594632927576701,0.9307725963989893,0.9302300932010015,0.028690696358680726,0.029233199556668598,0.028961947957674664,11.10097138411949,3.316925046939712e-24,0.6419857496401107,10.953406932128873,1.0645198216244212e-23,0.6334518771026435,maxvit_xlarge_tf_512.in21k_ft_in1k,0
features,300,0.6166666666666667,0.7566666666666667,0.7012944444444444,0.9467122493187586,0.9270497606197993,0.9286817860603332,0.01966248869895935,0.018030463258425396,0.01884647597869237,11.180831409441064,1.760088165617425e-24,0.6466041734613226,10.503386602383705,3.5798710443830875e-22,0.6074265287909119,maxxvitv2_rmlp_base_rw_224.sw_in12k_ft_in1k,0
features,300,0.61,0.7333333333333333,0.6894333333333332,0.9594277596473694,0.943782660762469,0.9444844154516856,0.01564509888490041,0.014943344195683798,0.015294221540292105,10.65674643428643,1.088127132592589e-22,0.6162955564848566,10.57266781512269,2.092337722287523e-22,0.6114331643186475,maxxvitv2_rmlp_base_rw_384.sw_in12k_ft_in1k,0
features,300,0.6533333333333333,0.77,0.7132111111111111,0.9512226796150207,0.9308797516425451,0.9307923185825348,0.020342927972475687,0.020430361032485963,0.020386644502480823,11.307622148538607,6.412337038289591e-25,0.6539366712510835,11.766794950256752,1.5974411523150336e-26,0.6804913198452732,nextvit_large.bd_ssld_6m_in1k_384,0
features,300,0.5066666666666667,0.6566666666666666,0.6530999999999999,0.9091929884751638,0.892211674451828,0.8898213368654251,0.016981314023335775,0.01937165160973867,0.01817648281653722,7.697769405664413,2.0344841303668918e-13,0.4451734978458178,9.036068748275554,2.0750605787903915e-17,0.5225693469304423,regnety_320.swag_ft_in1k,0
features,300,0.5566666666666666,0.7,0.6560138888888889,0.9240068461497625,0.9041341004769007,0.9053868675231933,0.019872745672861736,0.01861997862656911,0.019246362149715424,8.373720487325645,2.1871964516792233e-15,0.484264758213134,8.032199493330065,2.2246102151055985e-14,0.4645140891936175,seresnextaa101d_32x8d.sw_in12k_ft_in1k_288,0
features,300,0.56,0.7066666666666667,0.6758611111111111,0.9541709192593892,0.9399618979295095,0.9403388657172521,0.014209021329879761,0.013832053542137146,0.014020537436008453,9.217262705097548,5.607647777091599e-18,0.5330480634216279,8.962564753841972,3.513906934745786e-17,0.5183185006438569,seresnextaa201d_32x8d.sw_in12k_ft_in1k_384,0
features,300,0.6133333333333333,0.72,0.6996222222222223,0.9515243192513784,0.9303034392992655,0.928898112376531,0.021220879952112835,0.022626206874847413,0.021923543413480122,9.754003048887732,1.0738848869745915e-19,0.5640885594621535,10.555279461230457,2.3946017262022065e-22,0.6104275707037551,swinv2_base_window12to24_192to384.ms_in22k_ft_in1k,0
features,300,0.53,0.6466666666666666,0.6436777777777778,0.9562289047241211,0.9443779905637105,0.9436633447806041,0.011850914160410564,0.01256555994351705,0.012208237051963807,7.565147968235588,4.813041114057174e-13,0.4375038016413243,8.291634264444086,3.839891514385688e-15,0.4795175887231933,swinv2_large_window12to24_192to384.ms_in22k_ft_in1k,0
features,300,0.5566666666666666,0.6866666666666666,0.6588666666666666,0.9530608348051707,0.9397300467888514,0.9390377243359883,0.013330788016319275,0.014023110469182332,0.013676949242750803,8.155763499381544,9.676557778268372e-15,0.4716599796589663,8.96751838592144,3.391610154343402e-17,0.5186049766081031,swin_large_patch4_window12_384.ms_in22k_ft_in1k,0
features,300,0.48333333333333334,0.6333333333333333,0.62335,0.9303901171684266,0.915463117758433,0.913159905274709,0.01492699940999349,0.01723021189371745,0.016078605651855468,5.779707705824027,1.8798903107513376e-08,0.3342491261193785,6.380443545569718,6.707477637081806e-10,0.3689905767068535,tf_efficientnet_b7.ns_jft_in1k,0
features,300,0.61,0.7133333333333334,0.718538888888889,0.9616846114397049,0.9470395720005036,0.9461556166410446,0.014645039439201354,0.015528994798660278,0.015087017118930816,11.198021061728468,1.535309379816463e-24,0.6475982759833465,11.845726208950769,8.422746487462792e-27,0.685056031639907,tf_efficientnet_l2.ns_jft_in1k_475,0
features,300,0.5833333333333334,0.6833333333333333,0.7011388888888889,0.926747575600942,0.8993124057849248,0.8980225110054016,0.027435169816017152,0.028725064595540365,0.028080117205778757,8.740460731223305,1.7008945643340914e-16,0.5054738943817996,9.489064586223606,7.676432187066348e-19,0.5487667730121464,vit_base_patch16_clip_384.laion2b_ft_in12k_in1k,0
features,300,0.44666666666666666,0.5866666666666667,0.6005111111111111,0.8909303279717763,0.8669370039304097,0.8678451371192932,0.023993324041366577,0.023085190852483114,0.023539257446924845,5.57232810529732,5.6113730202668205e-08,0.3222560544780344,5.284675558886149,2.432009970556709e-07,0.3056206782254839,vit_base_patch16_clip_384.laion2b_ft_in1k,0
features,300,0.55,0.6933333333333334,0.6691388888888888,0.9057604656616847,0.878462000687917,0.8789800969759624,0.0272984649737676,0.026780368685722353,0.027039416829744974,9.309580732572645,2.863742009568161e-18,0.5383869537373771,9.362400694545506,1.946530616128352e-18,0.5414416109759977,vit_base_patch16_clip_384.openai_ft_in12k_in1k,0
features,300,0.52,0.64,0.6418666666666667,0.926789524157842,0.9073345305522283,0.9057930348316828,0.01945499360561371,0.02099648932615916,0.020225741465886436,7.606766498764228,3.6771716083720203e-13,0.43991066402687773,8.290236316643425,3.876762642547793e-15,0.47943674404961706,vit_betwixt_patch16_reg4_gap_384.sbb2_e200_in12k_ft_in1k,0
features,300,0.57,0.6933333333333334,0.6894,0.9284619222084681,0.8999393097559611,0.9015623025099436,0.02852261245250702,0.026899619698524474,0.027711116075515747,9.862369743005628,4.766335924183187e-20,0.5703555675547027,9.565204945740552,4.37417749863745e-19,0.5531700836063573,vit_huge_patch14_clip_224.laion2b_ft_in12k_in1k,0
features,300,0.6066666666666667,0.7233333333333334,0.6841999999999999,0.9175652664899826,0.8837586311499278,0.8869107081492742,0.03380663534005483,0.030654558340708415,0.032230596840381626,10.565478053608764,2.2124199095917643e-22,0.6110173710720097,9.492792089255977,7.468351343885984e-19,0.548982340143619,vit_huge_patch14_clip_336.laion2b_ft_in12k_in1k,0
features,300,0.63,0.76,0.723311111111111,0.9553630717595418,0.9358420554796855,0.934897530078888,0.019521016279856362,0.02046554168065389,0.019993278980255127,11.341598473131388,4.888553863710104e-25,0.6559015727339252,11.589920420077295,6.666735354692538e-26,0.6702624017279524,convnextv2_huge.fcmae_ft_in22k_in1k_512,0
features,300,0.6166666666666667,0.76,0.739861111111111,0.9498613035678863,0.9117624686161677,0.9139071810245514,0.038098834951718646,0.03595412254333496,0.037026478747526806,11.752671089073539,1.7910004342030426e-26,0.6796745169173923,11.117736640725058,2.9042035013153236e-24,0.6429553097501738,eva02_large_patch14_448.mim_m38m_ft_in22k_in1k,0
features,300,0.6033333333333334,0.7233333333333334,0.6824055555555556,0.9500283825397492,0.9331246525049209,0.9324911642074585,0.016903730034828188,0.01753721833229065,0.017220474183559417,9.613048978641567,3.0683134561011936e-19,0.5559369747787343,10.356107552214054,1.1153361974820023e-21,0.5989091614040539,swinv2_large_window12to16_192to256.ms_in22k_ft_in1k,0
features,300,0.5333333333333333,0.6666666666666666,0.6493611111111111,0.8979072852929433,0.8726756952206294,0.873400012254715,0.025231590072313945,0.024507273038228354,0.02486943155527115,6.876577701204592,3.5848365387273843e-11,0.39768275591647,7.098354727246054,9.217428451683658e-12,0.410508452428333,vit_large_patch14_clip_224.laion2b_ft_in12k_in1k,0
features,300,0.5166666666666667,0.6466666666666666,0.6394555555555556,0.9342954925696055,0.9198318221171697,0.919575493534406,0.01446367045243581,0.014719999035199483,0.014591834743817648,6.960932763350063,2.145938564901218e-11,0.40256113462540527,7.0471282608643175,1.2647012003643104e-11,0.4075459489455577,beitv2_base_patch16_224.in1k_ft_in22k_in1k,0
features,300,0.52,0.6666666666666666,0.6248666666666667,0.9659581965208054,0.9591435426473618,0.9579286410411199,0.006814653873443603,0.008029555479685466,0.007422104676564534,4.965047619738752,1.1562006242858196e-06,0.28713611643198506,5.705093462061432,2.7958448544392742e-08,0.32993407238161226,beitv2_large_patch16_224.in1k_ft_in1k,0
features,300,0.57,0.7066666666666667,0.6929722222222222,0.9631716432174047,0.9465860609213511,0.9469191805521647,0.01658558229605357,0.01625246266523997,0.01641902248064677,9.597176896144974,3.451682910713069e-19,0.5550190685188924,10.0440935957912,1.208805238818224e-20,0.5808649283752355,beitv2_large_patch16_224.in1k_ft_in22k_in1k,0
features,300,0.57,0.69,0.6706222222222222,0.9561375999450683,0.9438131654262543,0.9437715951601664,0.012324434518814088,0.012366004784901937,0.012345219651858011,8.75643075073404,1.5196903233902449e-16,0.5063974633070535,8.57755334787112,5.330883957534893e-16,0.49605271609121115,beit_base_patch16_384.in22k_ft_in22k_in1k,0
features,300,0.5733333333333334,0.6933333333333334,0.6639722222222222,0.950410361289978,0.9371061499913533,0.9376190183560054,0.013304211298624675,0.012791342933972676,0.013047777116298676,8.259426452536744,4.784445005212392e-15,0.47765496298299254,7.396571934858025,1.4179934316598353e-12,0.4277547980986289,beit_large_patch16_224.in22k_ft_in22k_in1k,0
features,300,0.55,0.6766666666666666,0.6526444444444444,0.9602256719271342,0.9484772028525671,0.9480663045247396,0.011748469074567159,0.012159367402394613,0.011953918238480885,7.965824737670881,3.467797748286216e-14,0.46067553731573324,8.263449316227574,4.65493822500414e-15,0.47788761103386784,beit_large_patch16_512.in22k_ft_in22k_in1k,0
features,300,0.5233333333333333,0.6633333333333333,0.6472777777777777,0.9461282090346018,0.93066819190979,0.9312524211406707,0.015460017124811808,0.014875787893931071,0.01516790250937144,8.098506078314095,1.4245217850324172e-14,0.46834869775201543,7.428401683334379,1.1577132641771204e-12,0.42959556017092027,caformer_b36.sail_in22k_ft_in1k,0
features,300,0.5066666666666667,0.64,0.6502944444444445,0.9564670679966608,0.9437896480162938,0.943328219652176,0.012677419980367024,0.013138848344484965,0.012908134162425994,7.81194788566963,9.620095143463112e-14,0.45177660939251896,7.568599048377269,4.706968613200528e-13,0.43770338291605404,caformer_b36.sail_in22k_ft_in1k_384,0
features,300,0.5966666666666667,0.7066666666666667,0.6874222222222222,0.9491250171264013,0.9287489404280981,0.9286793218056361,0.020376076698303224,0.020445695320765178,0.0204108860095342,9.908057869977185,3.379718102673676e-20,0.5729977796880096,9.896759137793023,3.679890599950141e-20,0.5723443571437177,caformer_m36.sail_in22k_ft_in1k,0
features,300,0.5966666666666667,0.7066666666666667,0.7024555555555556,0.9540822821855545,0.9327141638596853,0.932592235604922,0.021368118325869243,0.021490046580632527,0.021429082453250883,10.667663367963705,9.993994993903837e-23,0.6169268997071156,9.836908340381441,5.770897234905302e-20,0.5688830962566398,caformer_m36.sail_in22k_ft_in1k_384,0
