level_name,num_triplets,complete_accuracy,partial_accuracy,roc_auc,mean_same_scene_similarity,mean_diff_scene_similarity_a_n,mean_diff_scene_similarity_p_n,mean_delta_ap_an,mean_delta_ap_pn,avg_same_diff_delta,t_statistic_ap_an,p_value_ap_an,cohens_d_ap_an,t_statistic_ap_pn,p_value_ap_pn,cohens_d_ap_pn,model,layer_depth
features,300,0.5633333333333334,0.6833333333333333,0.6569444444444446,0.972576741973559,0.9657424283027649,0.965904421210289,0.006834313670794169,0.00667232076327006,0.0067533172170321145,8.255724692952137,4.906760555426727e-15,0.47744088307829036,7.103538862626316,8.926260844972674e-12,0.41080825687662187,RN101-quickgelu_openai,0
features,300,0.57,0.6766666666666666,0.6788444444444446,0.9455675101280212,0.9300943106412888,0.9300773102045059,0.015473199486732482,0.01549019992351532,0.015481699705123902,8.4755883191827,1.082856528023872e-15,0.4901559266654973,9.173302609051666,7.712687830900265e-18,0.5305057856090774,RN101-quickgelu_yfcc15m,0
features,300,0.5666666666666667,0.6833333333333333,0.6568388888888889,0.9725778591632843,0.9657444546620051,0.9659033415714899,0.006833404501279195,0.006674517591794332,0.006753961046536763,8.258684244754216,4.808725204338831e-15,0.47761203837536126,7.109013363374856,8.628615512248188e-12,0.4111248554263497,RN101_openai,0
features,300,0.57,0.6766666666666666,0.6788472222222222,0.9455628836154938,0.9300931872924169,0.9300755321979522,0.015469696323076884,0.015487351417541505,0.015478523870309194,8.472246930835711,1.1082051149423747e-15,0.4899626891889139,9.169625591969293,7.920782886686404e-18,0.5302931382218166,RN101_yfcc15m,0
features,300,0.58,0.69,0.6916611111111111,0.9094163554906846,0.8850344942013423,0.8846822361151377,0.024381861289342246,0.024734119375546773,0.024557990332444508,9.211199905391691,5.859935706315075e-18,0.5326974434975605,9.386093247861343,1.6363991914190713e-18,0.5428117866153243,RN50-quickgelu_cc12m,0
features,300,0.5933333333333334,0.6933333333333334,0.6767888888888889,0.9675197688738505,0.9590058179696401,0.958581459124883,0.008513950904210409,0.008938309748967489,0.008726130326588949,8.901186460362927,5.445269089839097e-17,0.5147689011119744,9.473146538489408,8.631740831671084e-19,0.5478462062334177,RN50-quickgelu_openai,0
features,300,0.54,0.64,0.6423944444444445,0.9510991803805033,0.9409468748172124,0.9411973679065704,0.010152305563290914,0.009901812473932903,0.010027059018611909,7.743853744305116,1.5049907756476582e-13,0.4478386231539265,7.44532988376582,1.0391053492841404e-12,0.43057454264729617,RN50-quickgelu_yfcc15m,0
features,300,0.5466666666666666,0.7166666666666667,0.6750611111111111,0.9548356254895528,0.9417149662971497,0.9418095632394154,0.013120659192403157,0.013026062250137329,0.013073360721270244,9.480922000444389,8.151205424756367e-19,0.548295873875163,8.544858677986525,6.694505510625061e-16,0.4941619346274189,RN50x16-quickgelu_openai,0
features,300,0.5466666666666666,0.7166666666666667,0.67505,0.9548347461223602,0.9417161524295807,0.9418084369103114,0.013118593692779542,0.013026309212048849,0.013072451452414195,9.479177794763853,8.256635447030115e-19,0.548195003856698,8.544868736970827,6.694036918613093e-16,0.4941625163535321,RN50x16_openai,0
features,300,0.5366666666666666,0.6733333333333333,0.6689444444444445,0.9679000341892242,0.9593494447072347,0.9588714581727982,0.008550589481989543,0.009028576016426086,0.008789582749207814,7.878940180489718,6.179082700884115e-14,0.45565087301648866,8.153156841492262,9.848780050176568e-15,0.471509231947354,RN50x4-quickgelu_openai,0
features,300,0.5366666666666666,0.6733333333333333,0.6689833333333333,0.9679031644264857,0.9593491878112157,0.9588688665628433,0.008553976615269979,0.009034297863642375,0.008794137239456178,7.88350729473996,5.99486960010096e-14,0.4559149960513266,8.156576647734088,9.623444950082157e-15,0.4717070044482566,RN50x4_openai,0
features,300,0.61,0.7166666666666667,0.69605,0.9520348791281382,0.9349222274621328,0.9360256600379944,0.01711265166600545,0.01600921909014384,0.016560935378074647,9.18911205077601,6.878039404156769e-18,0.531420069397185,8.937099068885676,4.2150609462367405e-17,0.5168457823312185,RN50x64-quickgelu_openai,0
features,300,0.61,0.7166666666666667,0.69605,0.9520348771413167,0.9349222232898077,0.9360256542762121,0.017112653851509094,0.016009222865104675,0.016560938358306885,9.1891154233114,6.87787127951576e-18,0.5314202644359414,8.937102014595817,4.214972310504699e-17,0.5168459526860337,RN50x64_openai,0
features,300,0.6333333333333333,0.7266666666666667,0.7177888888888889,0.9744575603802998,0.9640200306971868,0.9633372118075688,0.010437529683113098,0.011120348572731018,0.010778939127922058,9.266155839831281,3.9301272676879214e-18,0.5358756256588093,10.224195508150714,3.067279495524866e-21,0.5912804898266721,convnext_large_d_320_laion2b_s29b_b131k_ft,0
features,300,0.6633333333333333,0.7666666666666667,0.748038888888889,0.9766382759809494,0.9622488703330357,0.9612434349457423,0.014389405647913614,0.015394841035207113,0.014892123341560363,10.985949900054923,8.235854346310355e-24,0.6353338840982956,11.729815065675394,2.1549192079128828e-26,0.6783527171791955,MobileCLIP-B_datacompdr,0
features,300,0.58,0.69,0.6915888888888888,0.9094145890076956,0.8850351711114247,0.8846837427218756,0.024379417896270753,0.024730846285820007,0.02455513209104538,9.21022838433686,5.901396685485564e-18,0.5326412589844165,9.38473004840035,1.6528317368896364e-18,0.5427329507551586,RN50_cc12m,0
features,300,0.63,0.7433333333333333,0.7325722222222222,0.9535178623596827,0.928975598414739,0.9282374572753906,0.024542263944943746,0.025280405084292093,0.02491133451461792,11.933606636854028,4.1229575610365366e-27,0.6901382890897144,11.879468150756148,6.403653212071246e-27,0.6870073796729897,ViT-B-16_laion400m_e31,0
features,300,0.5366666666666666,0.6933333333333334,0.6871277777777778,0.9315464309851329,0.9084556353092194,0.9075437156359355,0.023090795675913493,0.024002715349197387,0.02354675551255544,8.885740239147445,6.078228589771559e-17,0.5138756250436158,9.524602207513148,5.905780150711705e-19,0.550821966500303,ViT-B-32_commonpool_s_clip_s13m_b4k,0
features,300,0.53,0.65,0.6553,0.9489841971794765,0.9371204541126887,0.9375909461577734,0.011863743066787719,0.011393251021703084,0.011628497044245402,7.847137942035307,7.62639231009427e-14,0.45381170277186533,7.080150087360393,1.0315915331436974e-11,0.4094556501367398,ViT-B-32_openai,0
features,300,0.6766666666666666,0.7966666666666666,0.7271888888888889,0.9591401040554046,0.9378137121597926,0.9388043713569642,0.02132639189561208,0.02033573269844055,0.020831062297026318,11.396040383595153,3.162890917564584e-25,0.6590500298756717,11.5130880003772,1.2370283776947072e-25,0.6658190681859671,ViT-H-14_dfn5b,0
features,300,0.73,0.8133333333333334,0.7852611111111111,0.9628068919976552,0.9350594512621562,0.9346969964106878,0.027747440735499063,0.028109895586967467,0.027928668161233267,13.08666417939155,3.0115921124619087e-31,0.7568213283927285,13.834346637438925,5.531117938310546e-34,0.8000609211656624,ViT-L-14_laion400m_e31,0
features,300,0.69,0.7966666666666666,0.7621777777777777,0.9814535437027613,0.9708755183219909,0.9710944068431854,0.010578025380770366,0.010359136859575907,0.010468581120173136,10.999753561436084,7.385781043394553e-24,0.6361321694272148,11.483668810194901,1.5667527711804397e-25,0.6641177104114532,ViT-SO400M-16-SigLIP-i18n-256_webli,0
features,300,0.64,0.72,0.7042333333333333,0.9545104990402857,0.9374467543760936,0.9374942082166672,0.0170637446641922,0.017016290823618573,0.017040017743905386,9.576617827727475,4.0197315581346185e-19,0.5538301069533489,9.667601450291157,2.0456699308803766e-19,0.5590918256632184,coca_ViT-B-32_laion2b_s13b_b90k,0
features,300,0.5666666666666667,0.68,0.6849333333333333,0.9421871278683345,0.9225144553184509,0.9220304028193156,0.019672672549883526,0.02015672504901886,0.01991469879945119,8.35306234414,2.5207940588321322e-15,0.4830700669399115,8.975204679133926,3.2101517680082694e-17,0.5190494870030538,coca_ViT-B-32_mscoco_finetuned_laion2b_s13b_b90k,0
features,300,0.6533333333333333,0.7633333333333333,0.7515666666666667,0.9774278652667999,0.963875125447909,0.9638116810719172,0.01355273981889089,0.01361618419488271,0.0135844620068868,11.735767454699761,2.0535942327385662e-26,0.678696952314838,11.47974005582388,1.616953192403525e-25,0.6638905057004296,coca_ViT-L-14_laion2b_s13b_b90k,0
features,300,0.6366666666666667,0.7566666666666667,0.7415944444444444,0.9744742314020792,0.9597794830799102,0.9592534134785334,0.014694748322168986,0.015220817923545838,0.014957783122857412,10.565621573336971,2.209957094331564e-22,0.6110256695958213,11.5088113427975,1.2802762265936953e-25,0.6655717419618291,coca_ViT-L-14_mscoco_finetuned_laion2b_s13b_b90k,0
features,300,0.5766666666666667,0.71,0.7048555555555555,0.9370359830061594,0.9144813557465871,0.9139525079727173,0.022554627259572347,0.02308347503344218,0.022819051146507265,10.041652426910986,1.2313881103154155e-20,0.5807237525145512,10.34894733294271,1.1784733820341171e-21,0.5984950757255529,convnext_base_laion400m_s13b_b51k,0
features,300,0.64,0.7533333333333333,0.7216611111111111,0.9534171017011007,0.9332918347915014,0.9332027965784073,0.020125266909599305,0.020214305122693378,0.020169786016146343,10.872974792191041,2.0045260302225217e-23,0.6288003657570164,10.926316014130187,1.317723327237731e-23,0.6318851682601048,convnext_base_w_320_laion_aesthetic_s13b_b82k,0
features,300,0.6033333333333334,0.7266666666666667,0.7159333333333333,0.9542722630500794,0.9364075595140458,0.9352489078044891,0.01786470353603363,0.01902335524559021,0.01844402939081192,9.518979106653749,6.156180989302792e-19,0.550496773748909,10.49077669913493,3.946805001163256e-22,0.6066972793684304,convnext_base_w_320_laion_aesthetic_s13b_b82k_augreg,0
features,300,0.5666666666666667,0.69,0.6712444444444444,0.9603517671426137,0.9479017762343088,0.9468748551607132,0.01244999090830485,0.013476911981900533,0.012963451445102692,9.501326312500238,7.012790407531709e-19,0.5494758855751701,10.122849740506817,6.645382398483656e-21,0.5854195133555811,convnext_base_w_laion2b_s13b_b82k,0
features,300,0.6166666666666667,0.7266666666666667,0.7032888888888889,0.9685257490475973,0.9559597891569137,0.9558803117275239,0.012565959890683492,0.012645437320073446,0.012605698605378468,10.315894962242819,1.5191885483383034e-21,0.5965836064936832,10.416603422557735,6.999396280709912e-22,0.6024077270938074,convnext_base_w_laion2b_s13b_b82k_augreg,0
features,300,0.6566666666666666,0.7666666666666667,0.7410055555555555,0.9606957219044368,0.9409130163987478,0.9403035833438238,0.019782705505688985,0.020392138560612998,0.02008742203315099,11.124322432599794,2.756437850828546e-24,0.6433361749858093,11.460447434031067,1.8876986055561098e-25,0.6627747856573183,convnext_base_w_laion_aesthetic_s13b_b82k,0
features,300,0.5266666666666666,0.6966666666666667,0.6673166666666666,0.9128244547049205,0.8849502768119176,0.8871290942033132,0.027874177893002828,0.02569536050160726,0.026784769197305044,9.166030588846029,8.129618351536092e-18,0.5300852346308299,8.674822198829546,2.699096997092627e-16,0.5016779199940545,ViT-B-32_commonpool_s_image_s13m_b4k,0
features,300,0.52,0.6566666666666666,0.6631444444444444,0.9052687948942184,0.875963950753212,0.8745833257834117,0.02930484414100647,0.030685469110806784,0.029995156625906627,8.359698956222429,2.4084728828374314e-15,0.4834538725150289,9.494497849222185,7.375007247965385e-19,0.5490809867901372,ViT-B-32_commonpool_s_laion_s13m_b4k,0
features,300,0.5066666666666667,0.6266666666666667,0.6512277777777778,0.9440075741211573,0.9309211361408234,0.9289871488014857,0.013086437980333964,0.015020425319671632,0.014053431650002798,6.6993679284065095,1.0387174679255938e-10,0.38743444962629153,7.465969439267423,9.106094507465594e-13,0.43176815959206194,ViT-B-32_commonpool_s_s13m_b4k,0
features,300,0.5766666666666667,0.7066666666666667,0.7040833333333334,0.9141915949185689,0.8863177577654521,0.8866159516572952,0.02787383715311686,0.0275756432612737,0.027724740207195283,9.839637933593115,5.653847178723488e-20,0.5690409530521437,10.375367203776303,9.617106194968648e-22,0.6000229765520653,ViT-B-32_commonpool_s_text_s13m_b4k,0
features,300,0.5533333333333333,0.6833333333333333,0.6905444444444444,0.8540849979718527,0.8178131268421809,0.8175839002927144,0.036271871129671736,0.036501097679138186,0.03638648440440496,9.185975613542421,7.036172269200056e-18,0.5312386854208793,9.120184763631944,1.1323775700791563e-17,0.527433902347803,ViT-B-32_datacomp_m_s128m_b4k,0
features,300,0.5266666666666666,0.6966666666666667,0.6673166666666666,0.9128244547049205,0.8849502768119176,0.8871290942033132,0.027874177893002828,0.02569536050160726,0.026784769197305044,9.166030588846029,8.129618351536092e-18,0.5300852346308299,8.674822198829546,2.699096997092627e-16,0.5016779199940545,ViT-B-32_datacomp_s_s13m_b4k,0
features,300,0.6433333333333333,0.7433333333333333,0.7228444444444444,0.9591463768482208,0.9434360287586848,0.9434167442719141,0.01571034808953603,0.015729632576306662,0.015719990332921346,11.249212543527756,1.021577712161709e-24,0.6505587559844671,11.18362036365253,1.7215094995590998e-24,0.6467654623148498,ViT-B-32_datacomp_xl_s13b_b90k,0
features,300,0.6666666666666666,0.7766666666666666,0.7467444444444445,0.9583443135023118,0.9400550812482834,0.9403630036115647,0.01828923225402832,0.01798130989074707,0.018135271072387694,11.874565492677222,6.663913968213198e-27,0.6867238509241193,11.619825369092839,5.238934808026989e-26,0.6719918492673048,ViT-B-32_laion2b_e16,0
features,300,0.59,0.71,0.6990666666666667,0.9461089056730271,0.9268767476081848,0.9271009743213654,0.019232158064842225,0.01900793135166168,0.019120044708251953,9.430682112040405,1.1796982641934593e-18,0.5453904268553564,9.73017239787581,1.2831453859792714e-19,0.562710397163887,ViT-B-32_laion2b_s34b_b79k,0
features,300,0.6266666666666667,0.76,0.7491055555555557,0.9573590169350307,0.9378870608409245,0.9381983933846155,0.019471956094106038,0.019160623550415038,0.019316289822260538,12.083690439122607,1.2121929623494813e-27,0.6988178589122824,11.69028493150552,2.966480920057144e-26,0.676066631097513,ViT-B-32_laion400m_e31,0
features,300,0.62,0.7566666666666667,0.7481888888888889,0.9568261663118999,0.9372970598936081,0.9375926242272059,0.01952910641829173,0.019233542084693907,0.019381324251492818,12.086084552684222,1.1887025733818734e-27,0.6989563140807813,11.650531788373039,4.0894564283062047e-26,0.6737676474960808,ViT-B-32_laion400m_e32,0
features,300,0.6,0.72,0.7039388888888889,0.9609811633825303,0.9481199022134145,0.9485148882865906,0.012861261169115703,0.012466275095939637,0.01266376813252767,9.476068278020003,8.447961261868559e-19,0.5480151758159792,9.387977471023623,1.6139526303036806e-18,0.5429207528810792,ViT-B-32_metaclip_400m,0
features,300,0.5866666666666667,0.6833333333333333,0.6989833333333334,0.9692617720365524,0.9593918695052465,0.9590453064441681,0.009869902531305949,0.010216465592384339,0.010043184061845144,9.426678150661807,1.2149184723070764e-18,0.5451588703256062,9.893169420073647,3.7806928194636326e-20,0.5721367568059899,ViT-B-32_metaclip_fullcc,0
features,300,0.7366666666666667,0.8166666666666667,0.7872555555555556,0.9628477734327316,0.9348020788033803,0.934441592892011,0.0280456946293513,0.02840618054072062,0.02822593758503596,13.15815646390719,1.6549435311861602e-31,0.7609558339578832,13.831855500562776,5.649180289141596e-34,0.79991685502492,ViT-L-14_laion400m_e32,0
features,300,0.6466666666666666,0.7566666666666667,0.7384222222222223,0.9484874089558919,0.9283411765098571,0.9286527061462402,0.02014623244603475,0.019834702809651692,0.01999046762784322,11.323228435739738,5.661191591257061e-25,0.6548392061167932,11.823350515314484,1.0099966327978894e-26,0.683762012530577,ViT-L-14_metaclip_400m,0
features,300,0.69,0.8033333333333333,0.7419055555555555,0.9820728685458501,0.9712852108478546,0.9714252609014511,0.010787657697995504,0.010647607644399008,0.010717632671197255,11.356183069245043,4.350676709384349e-25,0.656745019910444,11.690489425963344,2.9615829821281024e-26,0.6760784554099893,ViT-L-14_metaclip_fullcc,0
features,300,0.6166666666666667,0.7433333333333333,0.727111111111111,0.9607309999068578,0.9438401534159978,0.943736537694931,0.016890846490859986,0.016994462211926777,0.01694265435139338,11.138680860011803,2.45971586424178e-24,0.6441665439184796,10.877926286267785,1.9280373260047888e-23,0.6290867176889727,ViT-L-14_openai,0
features,300,0.6133333333333333,0.74,0.7244583333333332,0.9775097531080246,0.967262461980184,0.967111093600591,0.010247291127840678,0.010398659507433574,0.010322975317637125,8.821781147282096,9.572723494746588e-17,0.5101767738611588,9.806946182248925,7.225183190521703e-20,0.567150338325108,ViT-L-16-SigLIP-256_webli,0
features,300,0.7033333333333334,0.82,0.7777055555555554,0.9848030511538187,0.9745430624485016,0.9741921188433965,0.010259988705317179,0.01061093231042226,0.01043546050786972,10.22594193069219,3.026590479232302e-21,0.5913814877851994,11.186713357262688,1.679708969121347e-24,0.6469443334687262,ViT-L-16-SigLIP-384_webli,0
features,300,0.5366666666666666,0.69,0.666911111111111,0.972541889945666,0.9633546096086502,0.9636077602704366,0.009187280337015788,0.00893412967522939,0.009060705006122589,8.049806741676187,1.9767157720190044e-14,0.4655323414564671,7.773568150949962,1.2383841520728338e-13,0.4495570513730269,ViT-L-16-SigLIP2-256_webli,0
features,300,0.5966666666666667,0.73,0.7069222222222222,0.9767924338579178,0.9654476904869079,0.9656850357850393,0.011344743371009826,0.01110739807287852,0.011226070721944174,10.606293735562915,1.611340254333894e-22,0.6133778006932444,9.48277490001373,8.040668857736547e-19,0.5484030294076432,ViT-L-16-SigLIP2-384_webli,0
features,300,0.6333333333333333,0.7633333333333333,0.7139444444444444,0.977772895693779,0.9661969753106435,0.9658746594190597,0.011575920383135478,0.011898236274719238,0.011737078328927357,9.59573819845802,3.4886987264688493e-19,0.5549358656804136,9.952029926488008,2.42587065644609e-20,0.5755407482022877,ViT-L-16-SigLIP2-512_webli,0
features,300,0.7466666666666667,0.8133333333333334,0.7776361111111111,0.9874495561917623,0.9781767062346141,0.9782925546169281,0.009272849957148234,0.009157001574834189,0.00921492576599121,12.886627032713589,1.600765871841063e-30,0.7452528775802586,12.503784343099035,3.838254126049666e-29,0.723112513459692,ViT-SO400M-14-SigLIP-378_webli,0
features,300,0.7366666666666667,0.8466666666666667,0.7874444444444445,0.9865452682971955,0.9769381495316823,0.9772166577974956,0.009607118765513102,0.009328610499699911,0.009467864632606507,12.595212127140341,1.8018424369968828e-29,0.7283999189181145,12.566562915516807,2.2840410365378955e-29,0.7267430920919837,ViT-SO400M-14-SigLIP-384_webli,0
features,300,0.54,0.7033333333333334,0.6781555555555556,0.9712996860345204,0.9596125425895056,0.9604410268863042,0.011687143445014954,0.010858659148216248,0.0112729012966156,8.764983116923771,1.4306555525442e-16,0.506892059296421,7.611868083452881,3.557584314141164e-13,0.4402056954972285,ViT-SO400M-14-SigLIP2-378_webli,0
features,300,0.5366666666666666,0.6533333333333333,0.6565277777777778,0.9655797797441482,0.9568675698836645,0.9549707627296448,0.008712209860483806,0.010609017014503478,0.009660613437493642,6.7654849722447,6.999938887847632e-11,0.3912580963871239,8.417355833975098,1.6194642296944662e-15,0.4867882544124962,ViT-SO400M-14-SigLIP2_webli,0
features,300,0.6333333333333333,0.7366666666666667,0.7259611111111111,0.9747358989715577,0.9628926597038905,0.9633709112803142,0.011843239267667135,0.01136498769124349,0.011604113479455311,10.95702492944436,1.0345951511564122e-23,0.6336611092720585,10.775209671773085,4.314786010971478e-23,0.6231464614086075,ViT-SO400M-14-SigLIP_webli,0
features,300,0.6333333333333333,0.76,0.7328555555555556,0.9519260497887929,0.9265702428420385,0.9259242937962214,0.025355806946754454,0.026001755992571512,0.025678781469662983,12.094567625804148,1.1090618306508752e-27,0.6994469034383581,12.00340992073544,2.334665567067418e-27,0.6941751173140448,ViT-B-16_laion400m_e32,0
features,300,0.6333333333333333,0.74,0.7292611111111111,0.9648823322852452,0.9520047201712927,0.9516587742169698,0.012877612113952637,0.013223558068275451,0.013050585091114043,11.039221308252781,5.4073786314556784e-24,0.6384146488192722,11.392826734813491,3.2453081530945473e-25,0.6588641785218898,ViT-B-16_metaclip_400m,0
features,300,0.5833333333333334,0.7133333333333334,0.6935166666666667,0.976187114516894,0.9674335443973541,0.9678994395335515,0.008753570119539896,0.008287674983342489,0.008520622551441193,9.467915334776423,8.97075487419472e-19,0.5475436778444001,10.058002716364735,1.0877690034451774e-20,0.5816693115806351,ViT-B-16_metaclip_fullcc,0
features,300,0.5733333333333334,0.6933333333333334,0.6867333333333334,0.9694075910250346,0.9596102100610733,0.9588298108180364,0.009797380963961284,0.01057778020699819,0.010187580585479736,8.857737058504892,7.417216040861845e-17,0.5122561577580783,9.94551749356792,2.5480971774644208e-20,0.5751641241387379,ViT-B-16_openai,0
features,300,0.6166666666666667,0.74,0.71235,0.9528759415944418,0.9360923033952713,0.9349382921059927,0.01678363819917043,0.017937649488449097,0.017360643843809764,10.154174782929747,5.234856154474738e-21,0.5872310878217106,11.092133065410424,3.5574964356100705e-24,0.6414746156143313,ViT-B-32-256_datacomp_s34b_b86k,0
features,300,0.6466666666666666,0.7733333333333333,0.7453222222222222,0.9503358922402064,0.9276090987523397,0.9282605608304342,0.022726793487866718,0.022075331409772237,0.022401062448819477,12.536199611245895,2.936139988129453e-29,0.724987140216571,11.81457650601037,1.0845034133739024e-26,0.6832545987135882,ViT-B-32-quickgelu_laion400m_e31,0
features,300,0.64,0.7766666666666666,0.7441666666666666,0.949775690038999,0.9270000970363617,0.9277116344372431,0.022775593002637227,0.02206405560175578,0.022419824302196502,12.483859557554677,4.524912803688589e-29,0.7219602367818015,11.717107061783057,2.3882157156791248e-26,0.677617795246564,ViT-B-32-quickgelu_laion400m_e32,0
features,300,0.5866666666666667,0.7033333333333334,0.6797833333333333,0.9574838018417359,0.9450244601567587,0.9454380313555399,0.012459341684977214,0.012045770486195883,0.012252556085586548,8.764834659064427,1.4321560882419443e-16,0.5068834738930644,8.31278916467993,3.322482635690866e-15,0.48074100810354264,ViT-B-32-quickgelu_metaclip_400m,0
features,300,0.62,0.6933333333333334,0.7008777777777778,0.9679196441173553,0.9572620820999146,0.956500135064125,0.010657562017440796,0.011419509053230286,0.01103853553533554,9.442242586368081,1.0835948238348809e-18,0.5460589850965897,10.281894109752272,1.9719690356446267e-21,0.594617286160357,ViT-B-32-quickgelu_metaclip_fullcc,0
features,300,0.5466666666666666,0.67,0.6617833333333334,0.9527158071597417,0.9416690562168757,0.9418344420194625,0.011046750942866007,0.010881365140279134,0.01096405804157257,7.5951638602813825,3.964122647836623e-13,0.4392396653666076,6.805431287722227,5.507693590546611e-11,0.39356825179250265,ViT-B-32-quickgelu_openai,0
features,300,0.5766666666666667,0.72,0.6739111111111111,0.9572390222549438,0.9440040556589763,0.9451161026954651,0.013234966595967611,0.01212291955947876,0.012678943077723185,8.488858446070639,9.877295692166772e-16,0.4909233576500612,8.146629338303537,1.0293466999617139e-14,0.47113173732256436,ViT-B-32-SigLIP2-256_webli,0
features,300,0.5833333333333334,0.6833333333333333,0.68835,0.9260409019390742,0.9064855871597925,0.9058907932043075,0.019555314779281616,0.020150108734766643,0.01985271175702413,8.189012993891469,7.724365521639407e-15,0.47358284809639606,8.76573074744978,1.4231225311455963e-16,0.506935296809235,ViT-B-32_commonpool_m_basic_s128m_b4k,0
features,300,0.5466666666666666,0.6666666666666666,0.6717444444444445,0.9153138599793116,0.8943642316261927,0.8949493271112442,0.020949628353118897,0.020364532868067425,0.02065708061059316,8.766627078301088,1.414143014774557e-16,0.5069871330091856,8.202818532522453,7.033317446287757e-15,0.47438124305166723,ViT-B-32_commonpool_m_clip_s128m_b4k,0
features,300,0.5066666666666667,0.6333333333333333,0.6542111111111112,0.9070233124494552,0.8884679859876633,0.8862883841991425,0.01855532646179199,0.020734928250312805,0.019645127356052398,7.29170130223825,2.7547760617262996e-12,0.42168997329386954,7.827169321733985,8.701364789074039e-14,0.45265688839050394,ViT-B-32_commonpool_m_image_s128m_b4k,0
features,300,0.58,0.68,0.6824611111111111,0.8727118313312531,0.8407171777884166,0.8410349281628927,0.03199465354283651,0.031676903168360394,0.03183577835559845,9.302863768193806,3.0076025445822622e-18,0.5379985018147616,9.070317145889229,1.6221570308077583e-17,0.5245499834450928,ViT-B-32_commonpool_m_laion_s128m_b4k,0
features,300,0.5533333333333333,0.6933333333333334,0.6780055555555556,0.9475259729226431,0.9324037804206212,0.933736497759819,0.01512219250202179,0.013789475162823995,0.014455833832422892,9.795253319966909,7.886784802843667e-20,0.5664741236108751,8.369386922468312,2.253345771599275e-15,0.48401414116773805,ViT-B-32_commonpool_m_s128m_b4k,0
features,300,0.5433333333333333,0.6733333333333333,0.6856,0.9170916658639908,0.8946137772003809,0.8937550514936448,0.02247788866360982,0.02333661437034607,0.022907251516977947,8.481823870687663,1.0370776422168959e-15,0.4905165384022227,8.809027967675288,1.0477851972636644e-16,0.5094392398693761,ViT-B-32_commonpool_m_text_s128m_b4k,0
features,300,0.51,0.6566666666666666,0.6658444444444446,0.9219998631874721,0.9002771816651026,0.8992139673233033,0.021722681522369384,0.022785895864168803,0.022254288693269095,7.949714735651559,3.860993994008219e-14,0.4597438726769223,8.904567205386394,5.315698723814384e-17,0.5149644165933579,ViT-B-32_commonpool_s_basic_s13m_b4k,0
features,300,0.7,0.8066666666666666,0.7700444444444445,0.9896432512998581,0.9822134991486867,0.9823377120494843,0.007429752151171367,0.00730553925037384,0.007367645700772603,12.468230036919978,5.148184568301169e-29,0.7210563535562396,12.152157280486998,6.92327949043578e-28,0.7027773943302194,ViT-bigG-14-CLIPA-336_datacomp1b,0
features,300,0.6833333333333333,0.8,0.7327888888888889,0.9859429281949997,0.9784942746162415,0.9781361013650894,0.00744865357875824,0.007806826829910279,0.007627740204334259,11.562088443476808,8.341403758176994e-26,0.6686528331553125,11.719647313371395,2.3396514252318994e-26,0.6777646979859261,ViT-bigG-14-CLIPA_datacomp1b,0
features,300,0.6566666666666666,0.77,0.7369666666666667,0.9750465961297353,0.9625880873203277,0.9625769666830699,0.012458508809407551,0.012469629446665445,0.0124640691280365,11.995827004231678,2.4835836812993428e-27,0.693736583920117,12.125041834709423,8.643822643041022e-28,0.7012092704296435,ViT-bigG-14-quickgelu_metaclip_fullcc,0
features,300,0.6566666666666666,0.77,0.7485555555555555,0.9703874435027441,0.9523643348614375,0.9519241865475973,0.01802310864130656,0.01846325695514679,0.018243182798226676,10.596591205206806,1.7375490441886294e-22,0.6128166901076412,12.107683776436925,9.9626711457011e-28,0.7002054292884096,ViT-bigG-14_laion2b_s39b_b160k,0
features,300,0.69,0.8,0.7420638888888889,0.9807916651169459,0.9690091325839361,0.969416949748993,0.011782532533009846,0.011374715367952983,0.011578623950481415,12.265425905827398,2.734612841554649e-28,0.7093278905562823,12.407641132908976,8.486131223284766e-29,0.717552409237434,ViT-bigG-14_metaclip_fullcc,0
features,300,0.69,0.8,0.7532944444444445,0.9820526113112767,0.9698010365168254,0.9698099412520726,0.012251574794451396,0.012242670059204102,0.01224712242682775,11.943759789191356,3.795897465540538e-27,0.6907254590965245,12.072290346460166,1.3305519529106618e-27,0.6981585730576159,ViT-g-14_laion2b_s12b_b42k,0
features,300,0.7066666666666667,0.8133333333333334,0.7668444444444444,0.9696854841709137,0.9502244265874227,0.9496303248405457,0.019461057583491006,0.02005515933036804,0.019758108456929525,12.826950161321765,2.6313986627667292e-30,0.7418016781603723,14.083935419951297,6.639167753876788e-35,0.8144950121127179,ViT-g-14_laion2b_s34b_b88k,0
features,300,0.5366666666666666,0.68,0.6620277777777778,0.9732330071926117,0.9646582754453024,0.9630976903438568,0.008574731747309368,0.010135316848754882,0.009355024298032125,6.933848790287367,2.5314638412600565e-11,0.40099482726668295,9.09385530965039,1.3692063415985577e-17,0.5259112287422301,ViT-gopt-16-SigLIP2-256_webli,0
features,300,0.6433333333333333,0.7666666666666667,0.7353777777777777,0.9806933911641439,0.9710086800654729,0.9709490994612376,0.009684711098670959,0.009744291702906291,0.009714501400788625,11.195420069546778,1.5673890612639835e-24,0.647447855256987,11.11742334672779,2.9114260969232625e-24,0.6429371883981195,ViT-gopt-16-SigLIP2-384_webli,0
